name,department
JA富山県厚生農業協同組合連合会高岡病院,乳腺外科
JA富山県厚生農業協同組合連合会高岡病院,糖尿病･内分泌代謝内科
JA富山県厚生農業協同組合連合会高岡病院,腎臓･リウマチ膠原病内科
JA富山県厚生農業協同組合連合会高岡病院,胸部外科
JA富山県厚生農業協同組合連合会高岡病院,呼吸器内科
JA富山県厚生農業協同組合連合会高岡病院,脳神経外科
JA富山県厚生農業協同組合連合会高岡病院,循環器内科
JA富山県厚生農業協同組合連合会高岡病院,整形外科
JA富山県厚生農業協同組合連合会高岡病院,外科･消化器外科･乳腺外科
JA富山県厚生農業協同組合連合会高岡病院,総合診療科･感染症内科
JA富山県厚生農業協同組合連合会高岡病院,消化器外科
JA富山県厚生農業協同組合連合会高岡病院,人工関節センター
JA富山県厚生農業協同組合連合会高岡病院,臨床検査部
JA富山県厚生農業協同組合連合会高岡病院,消化器内科
JA富山県厚生農業協同組合連合会高岡病院,内科
JA富山県厚生農業協同組合連合会高岡病院,薬剤部
JA福島県厚生農業協同組合連合会白河厚生総合病院,泌尿器科
JA福島県厚生農業協同組合連合会白河厚生総合病院,第三内科
JA福島県厚生農業協同組合連合会白河厚生総合病院,第二内科
JA福島県厚生農業協同組合連合会白河厚生総合病院,呼吸器科
JA福島県厚生農業協同組合連合会白河厚生総合病院,薬剤科
JA福島県厚生農業協同組合連合会白河厚生総合病院,第一内科
JA福島県厚生農業協同組合連合会白河厚生総合病院,整形外科
JA福島県厚生農業協同組合連合会塙厚生病院,内科
JA北海道厚生農業協同組合連合会旭川厚生病院,呼吸器科
JA北海道厚生農業協同組合連合会遠軽厚生病院,循環器科
JA北海道厚生農業協同組合連合会遠軽厚生病院,薬剤科
JA北海道厚生農業協同組合連合会倶知安厚生病院,循環器科
JA北海道厚生農業協同組合連合会札幌厚生病院,循環器内科
JA北海道厚生農業協同組合連合会札幌厚生病院,薬剤部
JA北海道厚生農業協同組合連合会札幌厚生病院,化学療法内科
JA北海道厚生農業協同組合連合会札幌厚生病院,脳神経内科
JA北海道厚生農業協同組合連合会網走厚生病院,脳神経外科
JA北海道厚生農業協同組合連合会網走厚生病院,薬剤科
JA北海道厚生農業協同組合連合会網走厚生病院,整形外科
JA北海道厚生農業協同組合連合会網走厚生病院,呼吸器科
KKR高松病院,リハビリテーションセンター
KKR札幌医療センター,代謝･内分泌･糖尿病内科
KKR札幌医療センター,消化器内科
KoharuterraceClinic,
M&Kアドバンス合同会社,
MDSportsSupport,
MG糖尿病･内分泌･甲状腺クリニック,
NPO法人ひろしま感染症ネットワーク,
NPO法人在宅福祉かんわケア大地訪問看護ステーションHugHeart-ハグハート-,
NPO法人指宿薬剤師会･指宿薬剤師会薬局,
NPO法人日本がんサバイバーシップネットワーク,
Oligometastases研究所,
PASSOクリニック,小児科
SapporoMedicalAcademy,
SUBARU健康保険組合太田記念病院,泌尿器科
SUBARU健康保険組合太田記念病院,腎臓内科
SUBARU健康保険組合太田記念病院,循環器内科
SUBARU健康保険組合太田記念病院,救急科
SUBARU健康保険組合太田記念病院,耳鼻咽喉科
Surgeont株式会社（医療法人社団森と海東京東京蒲田病院整形外科部長冨澤英明）,
T&A内科クリニック,
UBE株式会社,人事部健康推進センター
アーバンハートクリニック,循環器内科･一般内科
アイエムクリニック･安城,
あいおいクリニック,腎臓内科
あいかわ循環器内科･内科,内科
あいクリニック仲通,
あいざわクリニック,呼吸器科､内科
あいたに整形外科,
あいちハートクリニック,循環器内科
あいち小児保健医療総合センター,泌尿器科
あいち小児保健医療総合センター,総合診療科
あいち小児保健医療総合センター,アレルギー科
あいち小児保健医療総合センター,循環器科
あいち小児保健医療総合センター,脳神経外科
あいち小児保健医療総合センター,耳鼻いんこう科
あいち脳神経クリニック,
あいば歯科クリニック,
アイン薬局守口店,薬局
アイ薬局,
あおき･まるやまクリニック,
あおき整形外科,リウマチ科
あおさきこども心療所,
あおぞらクリニック,糖尿病内科
あおぞらクリニック,内科
あおば･南吉成ペインクリニック,
あおば江田クリニック,
あかおぎ整形外科クリニック,整形外科
あがた内科循環器クリニック,
あかねケ丘高橋レディスクリニック,
あがの市民病院,内科
あかびら市立病院,
アガペ香椎薬局,
あかりクリニック,
あきた腎･膠原病･リウマチクリニック,
あきよし竹尾クリニック,
あくたがわクリニック,内科
あげお在宅医療クリニック,
あけぼのクリニック,栄養管理部
あけぼの薬局グループ白金台調剤薬局,
あさお整形外科,
あさかわ内科クリニック,循環器内科
あさくさ田原町内科クリニック,呼吸器科
あさくさ田原町内科クリニック,内科
あさとこどもクリニック,小児科
あさの内科クリニック,内科
あさの内科クリニック,循環器内科
あさひ総合病院,整形外科
あさみクリニック,内科･循環器内科
あざみ野メンタルクリニック,
あしかりクリニック,
あじさいクリニック乳腺外科,
あずまみまもり薬局,
あずまリウマチ･内科クリニック,看護部
あずま通りクリニック,
アスメディックス株式会社ユーアイ薬局新大久保店,
あそうクリニック,糖尿病内科･内分泌内科
あそう内科クリニック,
あたごクリニック,
あたご皮フ科,皮膚科
あつた白鳥クリニック,
あづまばし整形外科,
アドバンス株式会社さくら調剤薬局人吉店,
あびこ消化器内科クリニック,
あべ内科小児科,
アポクリート株式会社アポック川越センター前薬局1号店,
アポクリート株式会社薬局アポック毛呂山店,
あみだ池漢方薬局,
あや総合内科クリニック,
あらいクリニック,
あらい内科クリニック,
あらい内科クリニック板橋仲宿,
あらき内科クリニック,内科
あらまき内科クリニック,内科･糖尿病内科
あらまき内科クリニック,糖尿病内科
ありかわ内科クリニック,
ありた整形外科,
ありた内科･循環器内科クリニック,
アルプス腎クリニック,
あをによしリハビリ脳神経外科クリニック,
アンジェ心療クリニック,
あんどう胃･大腸内視鏡クリニック,
あんどう消化器内科IBDクリニック,
あんどう整形外科,
いいがやクリニック,
いいだクリニック,内科
いいだメンタルペインクリニック,
いかわクリニック,
いきいき杉山クリニック,
いくしま内科クリニック,内科･循環器内科
いぐち内科･消化器内科クリニック,内科消化器
いけがみ皮膚科,
いけだ整形外科,
いけだ糖尿病･甲状腺クリニック,
いしい医院,消化器内科
いしい整形外科,
いしい内科･糖尿病クリニック,内科
いしがみ医院,
いしかわ耳鼻咽喉科クリニック,
いしが城谷クリニック,
いしこ整形外科,
いしつか脳神経クリニック,
いしばし脳神経内科クリニック,
いしはら内科･循環器内科クリニック,
いしもとクリニック,
いすゞ自動車株式会社いすゞ病院,内科
いそざきファミリークリニック,内科
いそのクリニック,
いそべハートクリニック,内科･循環器内科
いそべ糖尿病内科クリニック,
いだか台クリニック,
いたばし･ハートクリニック,
いちかわハートクリニック,
いちのせ循環器内科,循環器内科
いちはら整形外科,
いちまる整形外科クリニック,
いちまる内科呼吸器内科クリニック,呼吸器内科
いちむら内科クリニック,
いでアレルギー･呼吸器クリニック,アレルギー科･呼吸器内科･小児アレルギー科
いでうら呼吸器内科･耳鼻咽喉科･消化器内科医院,
いでわき医院,
いとうクリニック,泌尿器科
イトウ診療所,
イトウ内科クリニック,内科
いとう内科循環器科,
いなげ内科呼吸器内科医院,
いなば内科クリニック,
いのうえファミリークリニック,
いのうえ消化器内科クリニック,消化器内科
いのうえ整形外科クリニック,
いのまたクリニック,
いはら内科クリニック,
いまいずみクリニック,
いまいメディカルサポート株式会社,
いまじょう医院,
いまふじ内科クリニック,内科･糖尿病
いやさか腎クリニック,腎臓内科
いろは在宅ケアクリニック,
いわき市医療センター,循環器内科
いわき市医療センター,産婦人科
いわき市医療センター,呼吸器外科
いわき市医療センター,未熟児･新生児科
いわき市医療センター,整形外科
いわき市医療センター,消化器内科
いわき市医療センター,薬局
いわき内科クリニック,
いわくら脳神経外科頭痛クリニック,
いわさきクリニック内科呼吸器科,
いわさき整形外科クリニック,
いわさき整形外科医院,
いわせ医院,内科
いわたにクリニック,
いわた脳神経外科クリニック,
いわもと循環器クリニック,内科･循環器内科
いわもと痛みのクリニック,
いわもと内科おなかクリニック,
